rnk,DisplayName,TagName,N
"188","charles.y.zheng","maximum-likelihood","1"
"188","charles.y.zheng","logistic","1"
"188","charles.y.zheng","r","5"
"188","charles.y.zheng","distributions","1"
"188","charles.y.zheng","simulation","2"
"188","charles.y.zheng","feature-selection","1"
"188","charles.y.zheng","classification","1"
"188","charles.y.zheng","covariance","1"
"188","charles.y.zheng","bayesian","3"
"188","charles.y.zheng","experiment-design","3"
"188","charles.y.zheng","categorical-data","1"
"188","charles.y.zheng","markov-chain-montecarlo","1"
"188","charles.y.zheng","correlation","3"
"188","charles.y.zheng","clustering","1"
"188","charles.y.zheng","optimization","2"
"188","charles.y.zheng","probability","7"
"188","charles.y.zheng","conditional-probability","1"
"188","charles.y.zheng","regression","2"
"188","charles.y.zheng","modeling","4"
"188","charles.y.zheng","t-test","1"
"188","charles.y.zheng","mathematical-statistics","3"
"188","charles.y.zheng","sampling","2"
"188","charles.y.zheng","random-variable","2"
"188","charles.y.zheng","binomial-distribution","1"
"188","charles.y.zheng","expected-value","1"
"188","charles.y.zheng","stochastic-processes","1"
"188","charles.y.zheng","inference","1"
"188","charles.y.zheng","normal-distribution","1"
"188","charles.y.zheng","cross-validation","1"
"188","charles.y.zheng","time-series","3"
"188","charles.y.zheng","self-study","1"
"188","charles.y.zheng","statistical-significance","2"
"188","charles.y.zheng","chi-squared-test","1"
"189","tdc","logistic","1"
"189","tdc","","39"
"189","tdc","classification","16"
"189","tdc","predictive-models","3"
"189","tdc","estimation","1"
"189","tdc","correlation","2"
"189","tdc","time-series","3"
"189","tdc","mathematical-statistics","2"
"189","tdc","pca","2"
"189","tdc","svm","4"
"189","tdc","statistical-significance","2"
"189","tdc","descriptive-statistics","1"
"189","tdc","density-function","2"
"189","tdc","linear-model","1"
"189","tdc","python","2"
"189","tdc","normal-distribution","2"
"189","tdc","dataset","2"
"189","tdc","nonparametric","1"
"189","tdc","covariance","2"
"189","tdc","r","1"
"189","tdc","prediction","1"
"189","tdc","standard-deviation","1"
"189","tdc","clustering","3"
"189","tdc","cross-validation","2"
"189","tdc","feature-selection","1"
"189","tdc","machine-learning","27"
"189","tdc","regression","6"
"189","tdc","multilevel-analysis","1"
"189","tdc","deep-learning","1"
"189","tdc","lasso","1"
"189","tdc","scikit-learn","1"
"189","tdc","mean","1"
"189","tdc","neural-networks","4"
"189","tdc","data-transformation","1"
"189","tdc","terminology","2"
"189","tdc","boosting","4"
"189","tdc","references","1"
"189","tdc","regularization","1"
"190","Michael Hardy","optimization","1"
"190","Michael Hardy","data-visualization","1"
"190","Michael Hardy","machine-learning","3"
"190","Michael Hardy","standard-deviation","3"
"190","Michael Hardy","regression","15"
"190","Michael Hardy","interpretation","1"
"190","Michael Hardy","linear","1"
"190","Michael Hardy","statistical-power","1"
"190","Michael Hardy","dataset","2"
"190","Michael Hardy","econometrics","1"
"190","Michael Hardy","estimation","9"
"190","Michael Hardy","","96"
"190","Michael Hardy","mean","7"
"190","Michael Hardy","generalized-linear-model","2"
"190","Michael Hardy","t-test","3"
"190","Michael Hardy","multivariate-analysis","2"
"190","Michael Hardy","least-squares","2"
"190","Michael Hardy","self-study","27"
"190","Michael Hardy","mathematical-statistics","18"
"190","Michael Hardy","probability","18"
"190","Michael Hardy","distributions","14"
"190","Michael Hardy","r","4"
"190","Michael Hardy","inference","6"
"190","Michael Hardy","maximum-likelihood","12"
"190","Michael Hardy","nonparametric","2"
"190","Michael Hardy","normal-distribution","20"
"190","Michael Hardy","python","1"
"190","Michael Hardy","binomial-distribution","4"
"190","Michael Hardy","anova","1"
"190","Michael Hardy","sampling","3"
"190","Michael Hardy","likelihood","8"
"190","Michael Hardy","descriptive-statistics","1"
"190","Michael Hardy","residuals","2"
"190","Michael Hardy","stochastic-processes","1"
"190","Michael Hardy","sample-size","1"
"190","Michael Hardy","hypothesis-testing","5"
"190","Michael Hardy","predictive-models","1"
"190","Michael Hardy","references","1"
"190","Michael Hardy","independence","5"
"190","Michael Hardy","covariance","3"
"190","Michael Hardy","statistical-significance","1"
"190","Michael Hardy","confidence-interval","7"
"190","Michael Hardy","logistic","1"
"190","Michael Hardy","terminology","5"
"190","Michael Hardy","linear-model","3"
"190","Michael Hardy","correlation","3"
"190","Michael Hardy","random-variable","3"
"190","Michael Hardy","p-value","2"
"190","Michael Hardy","expected-value","8"
"190","Michael Hardy","multiple-regression","3"
"190","Michael Hardy","bayesian","10"
"190","Michael Hardy","variance","12"
"190","Michael Hardy","density-function","2"
"190","Michael Hardy","pca","1"
"190","Michael Hardy","poisson-distribution","9"
"190","Michael Hardy","conditional-probability","6"
"191","Stat","distributions","4"
"191","Stat","modeling","1"
"191","Stat","spss","4"
"191","Stat","prediction","4"
"191","Stat","probability","11"
"191","Stat","econometrics","2"
"191","Stat","descriptive-statistics","1"
"191","Stat","generalized-linear-model","12"
"191","Stat","maximum-likelihood","2"
"191","Stat","expected-value","1"
"191","Stat","lasso","2"
"191","Stat","random-forest","1"
"191","Stat","logistic","5"
"191","Stat","forecasting","12"
"191","Stat","least-squares","3"
"191","Stat","python","2"
"191","Stat","","83"
"191","Stat","mixed-model","1"
"191","Stat","self-study","9"
"191","Stat","normal-distribution","3"
"191","Stat","variance","3"
"191","Stat","data-transformation","2"
"191","Stat","survival","1"
"191","Stat","regression-coefficients","2"
"191","Stat","standard-deviation","1"
"191","Stat","classification","1"
"191","Stat","correlation","2"
"191","Stat","simulation","1"
"191","Stat","anova","5"
"191","Stat","time-series","23"
"191","Stat","linear-model","2"
"191","Stat","random-variable","1"
"191","Stat","missing-data","1"
"191","Stat","hypothesis-testing","3"
"191","Stat","confidence-interval","1"
"191","Stat","arima","12"
"191","Stat","density-function","1"
"191","Stat","references","3"
"191","Stat","predictive-models","2"
"191","Stat","regression","32"
"191","Stat","regularization","1"
"191","Stat","data-visualization","2"
"191","Stat","stationarity","1"
"191","Stat","cross-validation","1"
"191","Stat","likelihood","3"
"191","Stat","residuals","1"
"191","Stat","experiment-design","1"
"191","Stat","estimation","3"
"191","Stat","autocorrelation","2"
"191","Stat","statistical-significance","2"
"191","Stat","feature-selection","1"
"191","Stat","model-selection","7"
"191","Stat","nonparametric","1"
"191","Stat","categorical-data","3"
"191","Stat","p-value","1"
"191","Stat","model","2"
"191","Stat","independence","1"
"191","Stat","mathematical-statistics","4"
"191","Stat","r","45"
"191","Stat","multiple-regression","7"
"192","user158565","categorical-data","9"
"192","user158565","random-variable","12"
"192","user158565","data-transformation","3"
"192","user158565","likelihood","1"
"192","user158565","nonparametric","2"
"192","user158565","sample-size","3"
"192","user158565","binomial-distribution","13"
"192","user158565","conditional-probability","11"
"192","user158565","sampling","7"
"192","user158565","regression","74"
"192","user158565","cox-model","6"
"192","user158565","dataset","2"
"192","user158565","hypothesis-testing","29"
"192","user158565","t-test","9"
"192","user158565","multiple-regression","18"
"192","user158565","p-value","7"
"192","user158565","statistical-significance","8"
"192","user158565","anova","16"
"192","user158565","feature-selection","1"
"192","user158565","repeated-measures","11"
"192","user158565","multiple-comparisons","3"
"192","user158565","random-effects-model","7"
"192","user158565","poisson-distribution","6"
"192","user158565","lme4-nlme","12"
"192","user158565","inference","5"
"192","user158565","model-selection","1"
"192","user158565","self-study","32"
"192","user158565","multilevel-analysis","3"
"192","user158565","forecasting","1"
"192","user158565","time-series","11"
"192","user158565","causality","4"
"192","user158565","econometrics","8"
"192","user158565","mixed-model","18"
"192","user158565","linear","8"
"192","user158565","correlation","18"
"192","user158565","stochastic-processes","1"
"192","user158565","","217"
"192","user158565","estimation","12"
"192","user158565","independence","8"
"192","user158565","variance","20"
"192","user158565","expected-value","16"
"192","user158565","missing-data","2"
"192","user158565","references","2"
"192","user158565","autocorrelation","2"
"192","user158565","predictive-models","3"
"192","user158565","statistical-power","4"
"192","user158565","normal-distribution","20"
"192","user158565","machine-learning","8"
"192","user158565","regression-coefficients","13"
"192","user158565","distributions","15"
"192","user158565","standard-deviation","3"
"192","user158565","modeling","4"
"192","user158565","chi-squared-test","8"
"192","user158565","bayesian","8"
"192","user158565","confidence-interval","17"
"192","user158565","spss","1"
"192","user158565","prediction","2"
"192","user158565","survival","13"
"192","user158565","interpretation","5"
"192","user158565","mean","11"
"192","user158565","simulation","1"
"192","user158565","covariance","9"
"192","user158565","descriptive-statistics","1"
"192","user158565","probability","33"
"192","user158565","linear-model","10"
"192","user158565","maximum-likelihood","10"
"192","user158565","terminology","3"
"192","user158565","bootstrap","1"
"192","user158565","residuals","3"
"192","user158565","interaction","6"
"192","user158565","standard-error","10"
"192","user158565","least-squares","11"
"192","user158565","mathematical-statistics","19"
"192","user158565","r","35"
"192","user158565","clustering","1"
"192","user158565","generalized-linear-model","13"
"192","user158565","model","3"
"192","user158565","python","2"
"192","user158565","logistic","14"
"192","user158565","experiment-design","8"
"192","user158565","multivariate-analysis","9"
"192","user158565","density-function","1"
"193","Dave Harris","t-test","3"
"193","Dave Harris","multiple-regression","6"
"193","Dave Harris","expected-value","3"
"193","Dave Harris","feature-selection","2"
"193","Dave Harris","density-function","4"
"193","Dave Harris","references","4"
"193","Dave Harris","confidence-interval","16"
"193","Dave Harris","linear","1"
"193","Dave Harris","autocorrelation","3"
"193","Dave Harris","interaction","1"
"193","Dave Harris","multivariate-analysis","2"
"193","Dave Harris","stochastic-processes","2"
"193","Dave Harris","mean","1"
"193","Dave Harris","deep-learning","2"
"193","Dave Harris","nonparametric","4"
"193","Dave Harris","modeling","6"
"193","Dave Harris","forecasting","4"
"193","Dave Harris","inference","18"
"193","Dave Harris","poisson-distribution","2"
"193","Dave Harris","sample-size","2"
"193","Dave Harris","correlation","4"
"193","Dave Harris","statistical-significance","18"
"193","Dave Harris","regression-coefficients","1"
"193","Dave Harris","predictive-models","6"
"193","Dave Harris","regression","36"
"193","Dave Harris","missing-data","1"
"193","Dave Harris","data-transformation","3"
"193","Dave Harris","chi-squared-test","1"
"193","Dave Harris","estimation","3"
"193","Dave Harris","optimization","1"
"193","Dave Harris","logistic","4"
"193","Dave Harris","mathematical-statistics","16"
"193","Dave Harris","interpretation","5"
"193","Dave Harris","causality","2"
"193","Dave Harris","experiment-design","2"
"193","Dave Harris","random-variable","2"
"193","Dave Harris","econometrics","4"
"193","Dave Harris","neural-networks","2"
"193","Dave Harris","machine-learning","16"
"193","Dave Harris","p-value","10"
"193","Dave Harris","likelihood","4"
"193","Dave Harris","dataset","2"
"193","Dave Harris","regularization","1"
"193","Dave Harris","terminology","1"
"193","Dave Harris","stationarity","2"
"193","Dave Harris","spss","1"
"193","Dave Harris","normal-distribution","14"
"193","Dave Harris","categorical-data","2"
"193","Dave Harris","standard-deviation","3"
"193","Dave Harris","python","2"
"193","Dave Harris","","182"
"193","Dave Harris","hypothesis-testing","24"
"193","Dave Harris","distributions","16"
"193","Dave Harris","mixed-model","3"
"193","Dave Harris","generalized-linear-model","4"
"193","Dave Harris","variance","7"
"193","Dave Harris","probability","34"
"193","Dave Harris","markov-chain-montecarlo","5"
"193","Dave Harris","simulation","5"
"193","Dave Harris","sampling","1"
"193","Dave Harris","conditional-probability","7"
"193","Dave Harris","self-study","11"
"193","Dave Harris","maximum-likelihood","3"
"193","Dave Harris","multilevel-analysis","1"
"193","Dave Harris","survival","1"
"193","Dave Harris","model-selection","6"
"193","Dave Harris","prediction","4"
"193","Dave Harris","least-squares","2"
"193","Dave Harris","bayesian","113"
"193","Dave Harris","random-effects-model","1"
"193","Dave Harris","anova","6"
"193","Dave Harris","classification","1"
"193","Dave Harris","time-series","12"
"193","Dave Harris","descriptive-statistics","2"
"193","Dave Harris","model","2"
"193","Dave Harris","lme4-nlme","1"
"193","Dave Harris","r","17"
"193","Dave Harris","standard-error","4"
"193","Dave Harris","bootstrap","2"
"193","Dave Harris","cross-validation","4"
"194","January","anova","5"
"194","January","causality","1"
"194","January","multiple-comparisons","3"
"194","January","bootstrap","1"
"194","January","statistical-significance","2"
"194","January","variance","3"
"194","January","r","15"
"194","January","expected-value","2"
"194","January","hypothesis-testing","6"
"194","January","repeated-measures","2"
"194","January","nonparametric","2"
"194","January","statistical-power","1"
"194","January","chi-squared-test","2"
"194","January","multivariate-analysis","3"
"194","January","distributions","1"
"194","January","","51"
"194","January","bayesian","1"
"194","January","correlation","6"
"194","January","deep-learning","1"
"194","January","interaction","1"
"194","January","modeling","2"
"194","January","sample-size","4"
"194","January","p-value","3"
"194","January","mean","2"
"194","January","references","1"
"194","January","linear-model","2"
"194","January","clustering","2"
"194","January","inference","1"
"194","January","classification","6"
"194","January","standard-deviation","1"
"194","January","t-test","5"
"194","January","econometrics","1"
"194","January","binomial-distribution","1"
"194","January","prediction","2"
"194","January","generalized-linear-model","2"
"194","January","model-selection","2"
"194","January","probability","2"
"194","January","feature-selection","3"
"194","January","self-study","1"
"194","January","data-transformation","2"
"194","January","time-series","1"
"194","January","spss","2"
"194","January","mixed-model","1"
"194","January","multiple-regression","1"
"194","January","interpretation","1"
"194","January","random-forest","3"
"194","January","svm","1"
"194","January","categorical-data","4"
"194","January","dataset","1"
"194","January","data-visualization","2"
"194","January","pca","12"
"194","January","normal-distribution","1"
"194","January","machine-learning","6"
"194","January","regression","12"
"194","January","logistic","1"
"194","January","cross-validation","1"
"194","January","mathematical-statistics","1"
"195","Arya McCarthy","self-study","7"
"195","Arya McCarthy","categorical-data","4"
"195","Arya McCarthy","","115"
"195","Arya McCarthy","estimation","1"
"195","Arya McCarthy","maximum-likelihood","5"
"195","Arya McCarthy","probability","16"
"195","Arya McCarthy","multiple-regression","1"
"195","Arya McCarthy","optimization","4"
"195","Arya McCarthy","svm","2"
"195","Arya McCarthy","logistic","5"
"195","Arya McCarthy","python","1"
"195","Arya McCarthy","data-transformation","1"
"195","Arya McCarthy","sampling","1"
"195","Arya McCarthy","time-series","2"
"195","Arya McCarthy","scikit-learn","2"
"195","Arya McCarthy","data-visualization","3"
"195","Arya McCarthy","independence","1"
"195","Arya McCarthy","binomial-distribution","1"
"195","Arya McCarthy","bayesian","13"
"195","Arya McCarthy","normal-distribution","2"
"195","Arya McCarthy","interpretation","1"
"195","Arya McCarthy","conditional-probability","5"
"195","Arya McCarthy","causality","1"
"195","Arya McCarthy","r","1"
"195","Arya McCarthy","correlation","1"
"195","Arya McCarthy","clustering","3"
"195","Arya McCarthy","expected-value","1"
"195","Arya McCarthy","predictive-models","1"
"195","Arya McCarthy","distributions","5"
"195","Arya McCarthy","chi-squared-test","1"
"195","Arya McCarthy","poisson-distribution","1"
"195","Arya McCarthy","dataset","1"
"195","Arya McCarthy","feature-selection","2"
"195","Arya McCarthy","pca","3"
"195","Arya McCarthy","likelihood","5"
"195","Arya McCarthy","machine-learning","34"
"195","Arya McCarthy","cross-validation","3"
"195","Arya McCarthy","classification","9"
"195","Arya McCarthy","mathematical-statistics","6"
"195","Arya McCarthy","neural-networks","25"
"195","Arya McCarthy","references","1"
"195","Arya McCarthy","mean","1"
"195","Arya McCarthy","inference","1"
"195","Arya McCarthy","terminology","5"
"196","Bernd Weiss","stata","2"
"196","Bernd Weiss","independence","1"
"196","Bernd Weiss","sampling","1"
"196","Bernd Weiss","probability","1"
"196","Bernd Weiss","nonparametric","1"
"196","Bernd Weiss","mean","1"
"196","Bernd Weiss","","43"
"196","Bernd Weiss","survival","3"
"196","Bernd Weiss","cox-model","2"
"196","Bernd Weiss","mixed-model","2"
"196","Bernd Weiss","multilevel-analysis","8"
"196","Bernd Weiss","terminology","1"
"196","Bernd Weiss","causality","1"
"196","Bernd Weiss","residuals","1"
"196","Bernd Weiss","standard-error","2"
"196","Bernd Weiss","simulation","1"
"196","Bernd Weiss","variance","1"
"196","Bernd Weiss","sample-size","2"
"196","Bernd Weiss","correlation","4"
"196","Bernd Weiss","dataset","2"
"196","Bernd Weiss","regression","7"
"196","Bernd Weiss","interpretation","1"
"196","Bernd Weiss","lme4-nlme","4"
"196","Bernd Weiss","references","1"
"196","Bernd Weiss","optimization","1"
"196","Bernd Weiss","spss","3"
"196","Bernd Weiss","descriptive-statistics","2"
"196","Bernd Weiss","missing-data","3"
"196","Bernd Weiss","logistic","6"
"196","Bernd Weiss","generalized-linear-model","1"
"196","Bernd Weiss","bayesian","3"
"196","Bernd Weiss","statistical-significance","2"
"196","Bernd Weiss","r","27"
"196","Bernd Weiss","p-value","1"
"196","Bernd Weiss","confidence-interval","2"
"196","Bernd Weiss","data-visualization","5"
"197","Douglas S. Stones","binomial-distribution","1"
"198","DWin","dataset","3"
"198","DWin","regression-coefficients","5"
"198","DWin","confidence-interval","7"
"198","DWin","generalized-linear-model","9"
"198","DWin","sampling","2"
"198","DWin","panel-data","2"
"198","DWin","categorical-data","4"
"198","DWin","anova","7"
"198","DWin","repeated-measures","1"
"198","DWin","correlation","4"
"198","DWin","probability","9"
"198","DWin","time-series","4"
"198","DWin","classification","3"
"198","DWin","r","113"
"198","DWin","independence","2"
"198","DWin","conditional-probability","2"
"198","DWin","multiple-comparisons","2"
"198","DWin","lme4-nlme","1"
"198","DWin","predictive-models","4"
"198","DWin","p-value","5"
"198","DWin","references","3"
"198","DWin","model","3"
"198","DWin","expected-value","1"
"198","DWin","cross-validation","2"
"198","DWin","t-test","5"
"198","DWin","density-function","3"
"198","DWin","interpretation","4"
"198","DWin","residuals","1"
"198","DWin","regression","43"
"198","DWin","terminology","1"
"198","DWin","bootstrap","1"
"198","DWin","bayesian","1"
"198","DWin","linear","1"
"198","DWin","machine-learning","6"
"198","DWin","mixed-model","3"
"198","DWin","python","2"
"198","DWin","sample-size","1"
"198","DWin","nonparametric","2"
"198","DWin","cox-model","14"
"198","DWin","stata","1"
"198","DWin","maximum-likelihood","2"
"198","DWin","mean","3"
"198","DWin","forecasting","2"
"198","DWin","poisson-distribution","5"
"198","DWin","autocorrelation","1"
"198","DWin","self-study","2"
"198","DWin","arima","1"
"198","DWin","chi-squared-test","5"
"198","DWin","normal-distribution","1"
"198","DWin","logistic","14"
"198","DWin","spss","4"
"198","DWin","data-transformation","4"
"198","DWin","estimation","1"
"198","DWin","mathematical-statistics","1"
"198","DWin","statistical-significance","5"
"198","DWin","multiple-regression","4"
"198","DWin","survival","41"
"198","DWin","","112"
"198","DWin","multivariate-analysis","1"
"198","DWin","binomial-distribution","5"
"198","DWin","hypothesis-testing","6"
"198","DWin","missing-data","1"
"198","DWin","descriptive-statistics","1"
"198","DWin","modeling","1"
"198","DWin","interaction","5"
"198","DWin","data-visualization","4"
"198","DWin","random-effects-model","1"
"198","DWin","distributions","11"
"199","David LeBauer","model-selection","2"
"199","David LeBauer","estimation","2"
"199","David LeBauer","probability","4"
"199","David LeBauer","","27"
"199","David LeBauer","time-series","2"
"199","David LeBauer","hypothesis-testing","1"
"199","David LeBauer","poisson-distribution","1"
"199","David LeBauer","maximum-likelihood","1"
"199","David LeBauer","dataset","3"
"199","David LeBauer","r","15"
"199","David LeBauer","prediction","1"
"199","David LeBauer","multiple-comparisons","1"
"199","David LeBauer","forecasting","1"
"199","David LeBauer","simulation","1"
"199","David LeBauer","linear-model","1"
"199","David LeBauer","anova","2"
"199","David LeBauer","variance","2"
"199","David LeBauer","mathematical-statistics","1"
"199","David LeBauer","references","8"
"199","David LeBauer","data-transformation","1"
"199","David LeBauer","bayesian","7"
"199","David LeBauer","normal-distribution","1"
"199","David LeBauer","data-visualization","5"
"199","David LeBauer","binomial-distribution","1"
"199","David LeBauer","regression","2"
"199","David LeBauer","nonparametric","1"
"199","David LeBauer","experiment-design","1"
"199","David LeBauer","distributions","3"
"199","David LeBauer","standard-deviation","1"
"199","David LeBauer","confidence-interval","1"
"199","David LeBauer","logistic","1"
"199","David LeBauer","correlation","1"
"199","David LeBauer","mean","1"
"199","David LeBauer","markov-chain-montecarlo","4"
"199","David LeBauer","terminology","1"
"200","wolfies","inference","1"
"200","wolfies","stochastic-processes","1"
"200","wolfies","conditional-probability","3"
"200","wolfies","probability","31"
"200","wolfies","multivariate-analysis","1"
"200","wolfies","standard-deviation","2"
"200","wolfies","mathematical-statistics","9"
"200","wolfies","t-test","1"
"200","wolfies","standard-error","2"
"200","wolfies","optimization","1"
"200","wolfies","binomial-distribution","2"
"200","wolfies","sampling","3"
"200","wolfies","r","3"
"200","wolfies","maximum-likelihood","3"
"200","wolfies","econometrics","1"
"200","wolfies","simulation","1"
"200","wolfies","expected-value","11"
"200","wolfies","confidence-interval","2"
"200","wolfies","mean","5"
"200","wolfies","data-transformation","1"
"200","wolfies","regression","1"
"200","wolfies","random-variable","19"
"200","wolfies","references","2"
"200","wolfies","covariance","12"
"200","wolfies","variance","20"
"200","wolfies","poisson-distribution","5"
"200","wolfies","modeling","1"
"200","wolfies","estimation","5"
"200","wolfies","self-study","13"
"200","wolfies","time-series","1"
"200","wolfies","","103"
"200","wolfies","independence","3"
"200","wolfies","terminology","2"
"200","wolfies","stata","1"
"200","wolfies","statistical-significance","1"
"200","wolfies","normal-distribution","25"
"200","wolfies","descriptive-statistics","1"
"200","wolfies","distributions","56"
"200","wolfies","density-function","13"
"200","wolfies","correlation","5"
"201","Erik","conditional-probability","3"
"201","Erik","dataset","2"
"201","Erik","residuals","3"
"201","Erik","poisson-distribution","2"
"201","Erik","sampling","5"
"201","Erik","estimation","2"
"201","Erik","feature-selection","4"
"201","Erik","machine-learning","5"
"201","Erik","classification","9"
"201","Erik","categorical-data","4"
"201","Erik","standard-deviation","5"
"201","Erik","time-series","1"
"201","Erik","","84"
"201","Erik","normal-distribution","6"
"201","Erik","data-visualization","2"
"201","Erik","self-study","7"
"201","Erik","interpretation","1"
"201","Erik","nonparametric","2"
"201","Erik","regression-coefficients","1"
"201","Erik","logistic","6"
"201","Erik","lme4-nlme","2"
"201","Erik","svm","3"
"201","Erik","data-transformation","2"
"201","Erik","predictive-models","1"
"201","Erik","pca","1"
"201","Erik","regression","15"
"201","Erik","multiple-comparisons","3"
"201","Erik","missing-data","1"
"201","Erik","statistical-significance","8"
"201","Erik","statistical-power","6"
"201","Erik","neural-networks","1"
"201","Erik","mean","5"
"201","Erik","confidence-interval","9"
"201","Erik","multivariate-analysis","1"
"201","Erik","optimization","2"
"201","Erik","r","17"
"201","Erik","hypothesis-testing","18"
"201","Erik","correlation","3"
"201","Erik","random-forest","1"
"201","Erik","mixed-model","4"
"201","Erik","maximum-likelihood","1"
"201","Erik","cross-validation","12"
"201","Erik","sample-size","3"
"201","Erik","repeated-measures","3"
"201","Erik","multiple-regression","2"
"201","Erik","panel-data","1"
"201","Erik","inference","1"
"201","Erik","random-variable","2"
"201","Erik","bootstrap","2"
"201","Erik","bayesian","6"
"201","Erik","t-test","8"
"201","Erik","generalized-linear-model","3"
"201","Erik","random-effects-model","2"
"201","Erik","binomial-distribution","4"
"201","Erik","distributions","3"
"201","Erik","python","2"
"201","Erik","anova","5"
"201","Erik","mathematical-statistics","6"
"201","Erik","probability","12"
"201","Erik","clustering","1"
"201","Erik","causality","1"
"201","Erik","prediction","1"
"201","Erik","variance","1"
"201","Erik","lasso","1"
"201","Erik","regularization","2"
"201","Erik","p-value","7"
"202","Sympa","time-series","17"
"202","Sympa","spss","3"
"202","Sympa","residuals","3"
"202","Sympa","dataset","3"
"202","Sympa","econometrics","5"
"202","Sympa","generalized-linear-model","3"
"202","Sympa","self-study","5"
"202","Sympa","categorical-data","3"
"202","Sympa","correlation","10"
"202","Sympa","bootstrap","1"
"202","Sympa","arima","1"
"202","Sympa","multiple-regression","22"
"202","Sympa","repeated-measures","1"
"202","Sympa","markov-chain-montecarlo","1"
"202","Sympa","data-transformation","3"
"202","Sympa","random-forest","1"
"202","Sympa","estimation","1"
"202","Sympa","references","2"
"202","Sympa","anova","2"
"202","Sympa","mathematical-statistics","5"
"202","Sympa","terminology","1"
"202","Sympa","python","1"
"202","Sympa","probability","3"
"202","Sympa","regression-coefficients","6"
"202","Sympa","feature-selection","4"
"202","Sympa","nonparametric","2"
"202","Sympa","confidence-interval","1"
"202","Sympa","classification","1"
"202","Sympa","modeling","7"
"202","Sympa","predictive-models","4"
"202","Sympa","maximum-likelihood","3"
"202","Sympa","model-selection","2"
"202","Sympa","neural-networks","1"
"202","Sympa","machine-learning","11"
"202","Sympa","chi-squared-test","1"
"202","Sympa","","89"
"202","Sympa","statistical-significance","9"
"202","Sympa","standard-error","1"
"202","Sympa","regression","53"
"202","Sympa","model","2"
"202","Sympa","interaction","1"
"202","Sympa","r","15"
"202","Sympa","inference","1"
"202","Sympa","variance","2"
"202","Sympa","multivariate-analysis","3"
"202","Sympa","mean","1"
"202","Sympa","autocorrelation","1"
"202","Sympa","hypothesis-testing","14"
"202","Sympa","sample-size","1"
"202","Sympa","clustering","1"
"202","Sympa","stationarity","7"
"202","Sympa","pca","7"
"202","Sympa","likelihood","1"
"202","Sympa","data-visualization","3"
"202","Sympa","regularization","3"
"202","Sympa","forecasting","3"
"202","Sympa","distributions","6"
"202","Sympa","lasso","8"
"202","Sympa","boosting","1"
"202","Sympa","bayesian","2"
"202","Sympa","normal-distribution","1"
"202","Sympa","linear","2"
"202","Sympa","statistical-power","1"
"202","Sympa","prediction","1"
"202","Sympa","multiple-comparisons","1"
"202","Sympa","causality","3"
"202","Sympa","experiment-design","1"
"202","Sympa","least-squares","4"
"202","Sympa","linear-model","7"
"202","Sympa","logistic","6"
"202","Sympa","t-test","8"
"203","xiaohan2012","","2"
"203","xiaohan2012","bayesian","1"
"204","Aaron left Stack Overflow","neural-networks","1"
"204","Aaron left Stack Overflow","hypothesis-testing","3"
"204","Aaron left Stack Overflow","random-effects-model","2"
"204","Aaron left Stack Overflow","time-series","3"
"204","Aaron left Stack Overflow","r","65"
"204","Aaron left Stack Overflow","standard-error","1"
"204","Aaron left Stack Overflow","generalized-linear-model","1"
"204","Aaron left Stack Overflow","statistical-significance","1"
"204","Aaron left Stack Overflow","probability","1"
"204","Aaron left Stack Overflow","density-function","1"
"204","Aaron left Stack Overflow","linear-model","1"
"204","Aaron left Stack Overflow","missing-data","1"
"204","Aaron left Stack Overflow","repeated-measures","12"
"204","Aaron left Stack Overflow","standard-deviation","1"
"204","Aaron left Stack Overflow","data-visualization","6"
"204","Aaron left Stack Overflow","t-test","2"
"204","Aaron left Stack Overflow","feature-selection","1"
"204","Aaron left Stack Overflow","cross-validation","1"
"204","Aaron left Stack Overflow","anova","18"
"204","Aaron left Stack Overflow","descriptive-statistics","1"
"204","Aaron left Stack Overflow","mathematical-statistics","1"
"204","Aaron left Stack Overflow","logistic","1"
"204","Aaron left Stack Overflow","regression","5"
"204","Aaron left Stack Overflow","model-selection","1"
"204","Aaron left Stack Overflow","bootstrap","1"
"204","Aaron left Stack Overflow","p-value","2"
"204","Aaron left Stack Overflow","references","3"
"204","Aaron left Stack Overflow","multiple-comparisons","2"
"204","Aaron left Stack Overflow","statistical-power","1"
"204","Aaron left Stack Overflow","mean","1"
"204","Aaron left Stack Overflow","nonparametric","1"
"204","Aaron left Stack Overflow","multilevel-analysis","3"
"204","Aaron left Stack Overflow","self-study","3"
"204","Aaron left Stack Overflow","maximum-likelihood","1"
"204","Aaron left Stack Overflow","lme4-nlme","13"
"204","Aaron left Stack Overflow","correlation","1"
"204","Aaron left Stack Overflow","data-transformation","1"
"204","Aaron left Stack Overflow","sample-size","1"
"204","Aaron left Stack Overflow","mixed-model","18"
"204","Aaron left Stack Overflow","normal-distribution","2"
"204","Aaron left Stack Overflow","spss","2"
"204","Aaron left Stack Overflow","covariance","1"
"204","Aaron left Stack Overflow","terminology","1"
"204","Aaron left Stack Overflow","pca","1"
"204","Aaron left Stack Overflow","multiple-regression","1"
"204","Aaron left Stack Overflow","dataset","1"
"204","Aaron left Stack Overflow","categorical-data","3"
"204","Aaron left Stack Overflow","residuals","2"
"204","Aaron left Stack Overflow","","40"
"204","Aaron left Stack Overflow","arima","1"
